Date,SWDA.L,XLK,IAU,BIL
2018-08-01,0.13715515,0.10958557,0.57825928,0.17500000
2018-08-02,,,,
2018-08-03,,,,
2018-08-06,,,,
2018-08-07,,,,
2018-08-08,,,,
2018-08-09,,,,
2018-08-10,,,,
2018-08-13,,,,
2018-08-14,,,,
2018-08-15,,,,
2018-08-16,,,,
2018-08-17,,,,
2018-08-20,,,,
2018-08-21,,,,
2018-08-22,,,,
2018-08-23,,,,
2018-08-24,,,,
2018-08-27,,,,
2018-08-28,,,,
2018-08-29,,,,
2018-08-30,,,,
2018-08-31,,,,
2018-09-03,0.14788844,0.11306941,0.56404214,0.17500001
2018-09-04,,,,
2018-09-05,,,,
2018-09-06,,,,
2018-09-07,,,,
2018-09-10,,,,
2018-09-11,,,,
2018-09-12,,,,
2018-09-13,,,,
2018-09-14,,,,
2018-09-17,,,,
2018-09-18,,,,
2018-09-19,,,,
2018-09-20,,,,
2018-09-21,,,,
2018-09-24,,,,
2018-09-25,,,,
2018-09-26,,,,
2018-09-27,,,,
2018-09-28,,,,
2018-10-01,0.15180293,0.11241339,0.56078367,0.17500000
2018-10-02,,,,
2018-10-03,,,,
2018-10-04,,,,
2018-10-05,,,,
2018-10-08,,,,
2018-10-09,,,,
2018-10-10,,,,
2018-10-11,,,,
2018-10-12,,,,
2018-10-15,,,,
2018-10-16,,,,
2018-10-17,,,,
2018-10-18,,,,
2018-10-19,,,,
2018-10-22,,,,
2018-10-23,,,,
2018-10-24,,,,
2018-10-25,,,,
2018-10-26,,,,
2018-10-29,,,,
2018-10-30,,,,
2018-10-31,,,,
2018-11-01,0.15652863,0.10671427,0.56175696,0.17500014
2018-11-02,,,,
2018-11-05,,,,
2018-11-06,,,,
2018-11-07,,,,
2018-11-08,,,,
2018-11-09,,,,
2018-11-12,,,,
2018-11-13,,,,
2018-11-14,,,,
2018-11-15,,,,
2018-11-16,,,,
2018-11-19,,,,
2018-11-20,,,,
2018-11-21,,,,
2018-11-22,,,,
2018-11-23,,,,
2018-11-26,,,,
2018-11-27,,,,
2018-11-28,,,,
2018-11-29,,,,
2018-11-30,,,,
2018-12-03,0.14891856,0.10181714,0.57426429,0.17500000
2018-12-04,,,,
2018-12-05,,,,
2018-12-06,,,,
2018-12-07,,,,
2018-12-10,,,,
2018-12-11,,,,
2018-12-12,,,,
2018-12-13,,,,
2018-12-14,,,,
2018-12-17,,,,
2018-12-18,,,,
2018-12-19,,,,
2018-12-20,,,,
2018-12-21,,,,
2018-12-24,,,,
2018-12-26,,,,
2018-12-27,,,,
2018-12-28,,,,
2018-12-31,,,,
2019-01-02,0.15125459,0.09796276,0.57578265,0.17500000
2019-01-03,,,,
2019-01-04,,,,
2019-01-07,,,,
2019-01-08,,,,
2019-01-09,,,,
2019-01-10,,,,
2019-01-11,,,,
2019-01-14,,,,
2019-01-15,,,,
2019-01-16,,,,
2019-01-17,,,,
2019-01-18,,,,
2019-01-21,,,,
2019-01-22,,,,
2019-01-23,,,,
2019-01-24,,,,
2019-01-25,,,,
2019-01-28,,,,
2019-01-29,,,,
2019-01-30,,,,
2019-01-31,,,,
2019-02-01,0.15504515,0.09386550,0.57608935,0.17500000
2019-02-04,,,,
2019-02-05,,,,
2019-02-06,,,,
2019-02-07,,,,
2019-02-08,,,,
2019-02-11,,,,
2019-02-12,,,,
2019-02-13,,,,
2019-02-14,,,,
2019-02-15,,,,
2019-02-18,,,,
2019-02-19,,,,
2019-02-20,,,,
2019-02-21,,,,
2019-02-22,,,,
2019-02-25,,,,
2019-02-26,,,,
2019-02-27,,,,
2019-02-28,,,,
2019-03-01,0.15286042,0.09359395,0.57854511,0.17500052
2019-03-04,,,,
2019-03-05,,,,
2019-03-06,,,,
2019-03-07,,,,
2019-03-08,,,,
2019-03-11,,,,
2019-03-12,,,,
2019-03-13,,,,
2019-03-14,,,,
2019-03-15,,,,
2019-03-18,,,,
2019-03-19,,,,
2019-03-20,,,,
2019-03-21,,,,
2019-03-22,,,,
2019-03-25,,,,
2019-03-26,,,,
2019-03-27,,,,
2019-03-28,,,,
2019-03-29,,,,
2019-04-01,0.14969946,0.09257697,0.58272355,0.17500001
2019-04-02,,,,
2019-04-03,,,,
2019-04-04,,,,
2019-04-05,,,,
2019-04-08,,,,
2019-04-09,,,,
2019-04-10,,,,
2019-04-11,,,,
2019-04-12,,,,
2019-04-15,,,,
2019-04-16,,,,
2019-04-17,,,,
2019-04-18,,,,
2019-04-22,,,,
2019-04-23,,,,
2019-04-24,,,,
2019-04-25,,,,
2019-04-26,,,,
2019-04-29,,,,
2019-04-30,,,,
2019-05-01,0.14839929,0.09074998,0.58585072,0.17500000
2019-05-02,,,,
2019-05-03,,,,
2019-05-06,,,,
2019-05-07,,,,
2019-05-08,,,,
2019-05-09,,,,
2019-05-10,,,,
2019-05-13,,,,
2019-05-14,,,,
2019-05-15,,,,
2019-05-16,,,,
2019-05-17,,,,
2019-05-20,,,,
2019-05-21,,,,
2019-05-22,,,,
2019-05-23,,,,
2019-05-24,,,,
2019-05-28,,,,
2019-05-29,,,,
2019-05-30,,,,
2019-05-31,,,,
2019-06-03,0.14552267,0.08848084,0.59099648,0.17500001
2019-06-04,,,,
2019-06-05,,,,
2019-06-06,,,,
2019-06-07,,,,
2019-06-10,,,,
2019-06-11,,,,
2019-06-12,,,,
2019-06-13,,,,
2019-06-14,,,,
2019-06-17,,,,
2019-06-18,,,,
2019-06-19,,,,
2019-06-20,,,,
2019-06-21,,,,
2019-06-24,,,,
2019-06-25,,,,
2019-06-26,,,,
2019-06-27,,,,
2019-06-28,,,,
2019-07-01,0.14317575,0.12525581,0.55656838,0.17500006
2019-07-02,,,,
2019-07-03,,,,
2019-07-04,,,,
2019-07-05,,,,
2019-07-08,,,,
2019-07-09,,,,
2019-07-10,,,,
2019-07-11,,,,
2019-07-12,,,,
2019-07-15,,,,
2019-07-16,,,,
2019-07-17,,,,
2019-07-18,,,,
2019-07-19,,,,
2019-07-22,,,,
2019-07-23,,,,
2019-07-24,,,,
2019-07-25,,,,
2019-07-26,,,,
2019-07-29,,,,
2019-07-30,,,,
2019-07-31,,,,
2019-08-01,0.20617075,0.12669765,0.41713159,0.25000000
2019-08-02,,,,
2019-08-05,,,,
2019-08-06,,,,
2019-08-07,,,,
2019-08-08,,,,
2019-08-09,,,,
2019-08-12,,,,
2019-08-13,,,,
2019-08-14,,,,
2019-08-15,,,,
2019-08-16,,,,
2019-08-19,,,,
2019-08-20,,,,
2019-08-21,,,,
2019-08-22,,,,
2019-08-23,,,,
2019-08-26,,,,
2019-08-27,,,,
2019-08-28,,,,
2019-08-29,,,,
2019-08-30,,,,
2019-09-02,0.13951101,0.08594632,0.59954266,0.17500001
2019-09-03,,,,
2019-09-04,,,,
2019-09-05,,,,
2019-09-06,,,,
2019-09-09,,,,
2019-09-10,,,,
2019-09-11,,,,
2019-09-12,,,,
2019-09-13,,,,
2019-09-16,,,,
2019-09-17,,,,
2019-09-18,,,,
2019-09-19,,,,
2019-09-20,,,,
2019-09-23,,,,
2019-09-24,,,,
2019-09-25,,,,
2019-09-26,,,,
2019-09-27,,,,
2019-09-30,,,,
2019-10-01,0.13972251,0.09122311,0.59405435,0.17500003
2019-10-02,,,,
2019-10-03,,,,
2019-10-04,,,,
2019-10-07,,,,
2019-10-08,,,,
2019-10-09,,,,
2019-10-10,,,,
2019-10-11,,,,
2019-10-14,,,,
2019-10-15,,,,
2019-10-16,,,,
2019-10-17,,,,
2019-10-18,,,,
2019-10-21,,,,
2019-10-22,,,,
2019-10-23,,,,
2019-10-24,,,,
2019-10-25,,,,
2019-10-28,,,,
2019-10-29,,,,
2019-10-30,,,,
2019-10-31,,,,
2019-11-01,0.32936142,0.08423591,0.41140266,0.17500001
2019-11-04,,,,
2019-11-05,,,,
2019-11-06,,,,
2019-11-07,,,,
2019-11-08,,,,
2019-11-11,,,,
2019-11-12,,,,
2019-11-13,,,,
2019-11-14,,,,
2019-11-15,,,,
2019-11-18,,,,
2019-11-19,,,,
2019-11-20,,,,
2019-11-21,,,,
2019-11-22,,,,
2019-11-25,,,,
2019-11-26,,,,
2019-11-27,,,,
2019-11-28,,,,
2019-11-29,,,,
2019-12-02,0.18984764,0.11955994,0.44059242,0.25000000
2019-12-03,,,,
2019-12-04,,,,
2019-12-05,,,,
2019-12-06,,,,
2019-12-09,,,,
2019-12-10,,,,
2019-12-11,,,,
2019-12-12,,,,
2019-12-13,,,,
2019-12-16,,,,
2019-12-17,,,,
2019-12-18,,,,
2019-12-19,,,,
2019-12-20,,,,
2019-12-23,,,,
2019-12-24,,,,
2019-12-26,,,,
2019-12-27,,,,
2019-12-30,,,,
2019-12-31,,,,
2020-01-02,0.18970732,0.11975701,0.44053567,0.25000000
2020-01-03,,,,
2020-01-06,,,,
2020-01-07,,,,
2020-01-08,,,,
2020-01-09,,,,
2020-01-10,,,,
2020-01-13,,,,
2020-01-14,,,,
2020-01-15,,,,
2020-01-16,,,,
2020-01-17,,,,
2020-01-20,,,,
2020-01-21,,,,
2020-01-22,,,,
2020-01-23,,,,
2020-01-24,,,,
2020-01-27,,,,
2020-01-28,,,,
2020-01-29,,,,
2020-01-30,,,,
2020-01-31,,,,
2020-02-03,0.13135948,0.08302350,0.61061702,0.17500000
2020-02-04,,,,
2020-02-05,,,,
2020-02-06,,,,
2020-02-07,,,,
2020-02-10,,,,
2020-02-11,,,,
2020-02-12,,,,
2020-02-13,,,,
2020-02-14,,,,
2020-02-17,,,,
2020-02-18,,,,
2020-02-19,,,,
2020-02-20,,,,
2020-02-21,,,,
2020-02-24,,,,
2020-02-25,,,,
2020-02-26,,,,
2020-02-27,,,,
2020-02-28,,,,
2020-03-02,0.18532393,0.11900386,0.44567220,0.25000000
2020-03-03,,,,
2020-03-04,,,,
2020-03-05,,,,
2020-03-06,,,,
2020-03-09,,,,
2020-03-10,,,,
2020-03-11,,,,
2020-03-12,,,,
2020-03-13,,,,
2020-03-16,,,,
2020-03-17,,,,
2020-03-18,,,,
2020-03-19,,,,
2020-03-20,,,,
2020-03-23,,,,
2020-03-24,,,,
2020-03-25,,,,
2020-03-26,,,,
2020-03-27,,,,
2020-03-30,,,,
2020-03-31,,,,
2020-04-01,0.38777728,0.11361482,0.32360790,0.17500000
2020-04-02,,,,
2020-04-03,,,,
2020-04-06,,,,
2020-04-07,,,,
2020-04-08,,,,
2020-04-09,,,,
2020-04-13,,,,
2020-04-14,,,,
2020-04-15,,,,
2020-04-16,,,,
2020-04-17,,,,
2020-04-20,,,,
2020-04-21,,,,
2020-04-22,,,,
2020-04-23,,,,
2020-04-24,,,,
2020-04-27,,,,
2020-04-28,,,,
2020-04-29,,,,
2020-04-30,,,,
2020-05-01,0.42154156,0.07664977,0.32680867,0.17500000
2020-05-04,,,,
2020-05-05,,,,
2020-05-06,,,,
2020-05-07,,,,
2020-05-08,,,,
2020-05-11,,,,
2020-05-12,,,,
2020-05-13,,,,
2020-05-14,,,,
2020-05-15,,,,
2020-05-18,,,,
2020-05-19,,,,
2020-05-20,,,,
2020-05-21,,,,
2020-05-22,,,,
2020-05-26,,,,
2020-05-27,,,,
2020-05-28,,,,
2020-05-29,,,,
2020-06-01,0.28247398,0.18195864,0.32662077,0.20894661
2020-06-02,,,,
2020-06-03,,,,
2020-06-04,,,,
2020-06-05,,,,
2020-06-08,,,,
2020-06-09,,,,
2020-06-10,,,,
2020-06-11,,,,
2020-06-12,,,,
2020-06-15,,,,
2020-06-16,,,,
2020-06-17,,,,
2020-06-18,,,,
2020-06-19,,,,
2020-06-22,,,,
2020-06-23,,,,
2020-06-24,,,,
2020-06-25,,,,
2020-06-26,,,,
2020-06-29,,,,
2020-06-30,,,,
2020-07-01,0.42097295,0.07632555,0.32770150,0.17500000
2020-07-02,,,,
2020-07-03,,,,
2020-07-06,,,,
2020-07-07,,,,
2020-07-08,,,,
2020-07-09,,,,
2020-07-10,,,,
2020-07-13,,,,
2020-07-14,,,,
2020-07-15,,,,
2020-07-16,,,,
2020-07-17,,,,
2020-07-20,,,,
2020-07-21,,,,
2020-07-22,,,,
2020-07-23,,,,
2020-07-24,,,,
2020-07-27,,,,
2020-07-28,,,,
2020-07-29,,,,
2020-07-30,,,,
2020-07-31,,,,
2020-08-03,0.24971248,0.10412550,0.47116200,0.17500002
2020-08-04,,,,
2020-08-05,,,,
2020-08-06,,,,
2020-08-07,,,,
2020-08-10,,,,
2020-08-11,,,,
2020-08-12,,,,
2020-08-13,,,,
2020-08-14,,,,
2020-08-17,,,,
2020-08-18,,,,
2020-08-19,,,,
2020-08-20,,,,
2020-08-21,,,,
2020-08-24,,,,
2020-08-25,,,,
2020-08-26,,,,
2020-08-27,,,,
2020-08-28,,,,
2020-08-31,,,,
2020-09-01,0.29432144,0.09041863,0.44025988,0.17500006
2020-09-02,,,,
2020-09-03,,,,
2020-09-04,,,,
2020-09-07,,,,
2020-09-08,,,,
2020-09-09,,,,
2020-09-10,,,,
2020-09-11,,,,
2020-09-14,,,,
2020-09-15,,,,
2020-09-16,,,,
2020-09-17,,,,
2020-09-18,,,,
2020-09-21,,,,
2020-09-22,,,,
2020-09-23,,,,
2020-09-24,,,,
2020-09-25,,,,
2020-09-28,,,,
2020-09-29,,,,
2020-09-30,,,,
2020-10-01,0.42980768,0.08075890,0.31443340,0.17500002
2020-10-02,,,,
2020-10-05,,,,
2020-10-06,,,,
2020-10-07,,,,
2020-10-08,,,,
2020-10-09,,,,
2020-10-12,,,,
2020-10-13,,,,
2020-10-14,,,,
2020-10-15,,,,
2020-10-16,,,,
2020-10-19,,,,
2020-10-20,,,,
2020-10-21,,,,
2020-10-22,,,,
2020-10-23,,,,
2020-10-26,,,,
2020-10-27,,,,
2020-10-28,,,,
2020-10-29,,,,
2020-10-30,,,,
2020-11-02,0.43024275,0.08056342,0.31419382,0.17500001
2020-11-03,,,,
2020-11-04,,,,
2020-11-05,,,,
2020-11-06,,,,
2020-11-09,,,,
2020-11-10,,,,
2020-11-11,,,,
2020-11-12,,,,
2020-11-13,,,,
2020-11-16,,,,
2020-11-17,,,,
2020-11-18,,,,
2020-11-19,,,,
2020-11-20,,,,
2020-11-23,,,,
2020-11-24,,,,
2020-11-25,,,,
2020-11-26,,,,
2020-11-27,,,,
2020-11-30,,,,
2020-12-01,0.19139556,0.12986590,0.50370728,0.17503126
2020-12-02,,,,
2020-12-03,,,,
2020-12-04,,,,
2020-12-07,,,,
2020-12-08,,,,
2020-12-09,,,,
2020-12-10,,,,
2020-12-11,,,,
2020-12-14,,,,
2020-12-15,,,,
2020-12-16,,,,
2020-12-17,,,,
2020-12-18,,,,
2020-12-21,,,,
2020-12-22,,,,
2020-12-23,,,,
2020-12-24,,,,
2020-12-28,,,,
2020-12-29,,,,
2020-12-30,,,,
2020-12-31,,,,
2021-01-04,0.13438201,0.10302429,0.30735084,0.45524287
2021-01-05,,,,
2021-01-06,,,,
2021-01-07,,,,
2021-01-08,,,,
2021-01-11,,,,
2021-01-12,,,,
2021-01-13,,,,
2021-01-14,,,,
2021-01-15,,,,
2021-01-18,,,,
2021-01-19,,,,
2021-01-20,,,,
2021-01-21,,,,
2021-01-22,,,,
2021-01-25,,,,
2021-01-26,,,,
2021-01-27,,,,
2021-01-28,,,,
2021-01-29,,,,
2021-02-01,0.43792316,0.08489137,0.30218547,0.17500000
2021-02-02,,,,
2021-02-03,,,,
2021-02-04,,,,
2021-02-05,,,,
2021-02-08,,,,
2021-02-09,,,,
2021-02-10,,,,
2021-02-11,,,,
2021-02-12,,,,
2021-02-15,,,,
2021-02-16,,,,
2021-02-17,,,,
2021-02-18,,,,
2021-02-19,,,,
2021-02-22,,,,
2021-02-23,,,,
2021-02-24,,,,
2021-02-25,,,,
2021-02-26,,,,
2021-03-01,0.14042338,0.08565301,0.30935146,0.46457214
2021-03-02,,,,
2021-03-03,,,,
2021-03-04,,,,
2021-03-05,,,,
2021-03-08,,,,
2021-03-09,,,,
2021-03-10,,,,
2021-03-11,,,,
2021-03-12,,,,
2021-03-15,,,,
2021-03-16,,,,
2021-03-17,,,,
2021-03-18,,,,
2021-03-19,,,,
2021-03-22,,,,
2021-03-23,,,,
2021-03-24,,,,
2021-03-25,,,,
2021-03-26,,,,
2021-03-29,,,,
2021-03-30,,,,
2021-03-31,,,,
2021-04-01,0.14070676,0.08606705,0.29822638,0.47499982
2021-04-05,,,,
2021-04-06,,,,
2021-04-07,,,,
2021-04-08,,,,
2021-04-09,,,,
2021-04-12,,,,
2021-04-13,,,,
2021-04-14,,,,
2021-04-15,,,,
2021-04-16,,,,
2021-04-19,,,,
2021-04-20,,,,
2021-04-21,,,,
2021-04-22,,,,
2021-04-23,,,,
2021-04-26,,,,
2021-04-27,,,,
2021-04-28,,,,
2021-04-29,,,,
2021-04-30,,,,
2021-05-03,0.28268259,0.11623001,0.42608738,0.17500002
2021-05-04,,,,
2021-05-05,,,,
2021-05-06,,,,
2021-05-07,,,,
2021-05-10,,,,
2021-05-11,,,,
2021-05-12,,,,
2021-05-13,,,,
2021-05-14,,,,
2021-05-17,,,,
2021-05-18,,,,
2021-05-19,,,,
2021-05-20,,,,
2021-05-21,,,,
2021-05-24,,,,
2021-05-25,,,,
2021-05-26,,,,
2021-05-27,,,,
2021-05-28,,,,
2021-06-01,0.14030878,0.08605759,0.50908520,0.26454844
2021-06-02,,,,
2021-06-03,,,,
2021-06-04,,,,
2021-06-07,,,,
2021-06-08,,,,
2021-06-09,,,,
2021-06-10,,,,
2021-06-11,,,,
2021-06-14,,,,
2021-06-15,,,,
2021-06-16,,,,
2021-06-17,,,,
2021-06-18,,,,
2021-06-21,,,,
2021-06-22,,,,
2021-06-23,,,,
2021-06-24,,,,
2021-06-25,,,,
2021-06-28,,,,
2021-06-29,,,,
2021-06-30,,,,
2021-07-01,0.14228505,0.12575555,0.55692430,0.17503510
2021-07-02,,,,
2021-07-05,,,,
2021-07-06,,,,
2021-07-07,,,,
2021-07-08,,,,
2021-07-09,,,,
2021-07-12,,,,
2021-07-13,,,,
2021-07-14,,,,
2021-07-15,,,,
2021-07-16,,,,
2021-07-19,,,,
2021-07-20,,,,
2021-07-21,,,,
2021-07-22,,,,
2021-07-23,,,,
2021-07-26,,,,
2021-07-27,,,,
2021-07-28,,,,
2021-07-29,,,,
2021-07-30,,,,
2021-08-02,0.44222635,0.08723373,0.29553993,0.17500000
2021-08-03,,,,
2021-08-04,,,,
2021-08-05,,,,
2021-08-06,,,,
2021-08-09,,,,
2021-08-10,,,,
2021-08-11,,,,
2021-08-12,,,,
2021-08-13,,,,
2021-08-16,,,,
2021-08-17,,,,
2021-08-18,,,,
2021-08-19,,,,
2021-08-20,,,,
2021-08-23,,,,
2021-08-24,,,,
2021-08-25,,,,
2021-08-26,,,,
2021-08-27,,,,
2021-08-30,,,,
2021-08-31,,,,
2021-09-01,0.14321279,0.14873667,0.52311444,0.18493610
2021-09-02,,,,
2021-09-03,,,,
2021-09-06,,,,
2021-09-07,,,,
2021-09-08,,,,
2021-09-09,,,,
2021-09-10,,,,
2021-09-13,,,,
2021-09-14,,,,
2021-09-15,,,,
2021-09-16,,,,
2021-09-17,,,,
2021-09-20,,,,
2021-09-21,,,,
2021-09-22,,,,
2021-09-23,,,,
2021-09-24,,,,
2021-09-27,,,,
2021-09-28,,,,
2021-09-29,,,,
2021-09-30,,,,
2021-10-01,0.14516404,0.09051119,0.29101805,0.47330672
2021-10-04,,,,
2021-10-05,,,,
2021-10-06,,,,
2021-10-07,,,,
2021-10-08,,,,
2021-10-11,,,,
2021-10-12,,,,
2021-10-13,,,,
2021-10-14,,,,
2021-10-15,,,,
2021-10-18,,,,
2021-10-19,,,,
2021-10-20,,,,
2021-10-21,,,,
2021-10-22,,,,
2021-10-25,,,,
2021-10-26,,,,
2021-10-27,,,,
2021-10-28,,,,
2021-10-29,,,,
2021-11-01,0.14382540,0.09015755,0.29102196,0.47499508
2021-11-02,,,,
2021-11-03,,,,
2021-11-04,,,,
2021-11-05,,,,
2021-11-08,,,,
2021-11-09,,,,
2021-11-10,,,,
2021-11-11,,,,
2021-11-12,,,,
2021-11-15,,,,
2021-11-16,,,,
2021-11-17,,,,
2021-11-18,,,,
2021-11-19,,,,
2021-11-22,,,,
2021-11-23,,,,
2021-11-24,,,,
2021-11-25,,,,
2021-11-26,,,,
2021-11-29,,,,
2021-11-30,,,,
2021-12-01,0.14456380,0.15160524,0.50432138,0.19950957
2021-12-02,,,,
2021-12-03,,,,
2021-12-06,,,,
2021-12-07,,,,
2021-12-08,,,,
2021-12-09,,,,
2021-12-10,,,,
2021-12-13,,,,
2021-12-14,,,,
2021-12-15,,,,
2021-12-16,,,,
2021-12-17,,,,
2021-12-20,,,,
2021-12-21,,,,
2021-12-22,,,,
2021-12-23,,,,
2021-12-24,,,,
2021-12-27,,,,
2021-12-28,,,,
2021-12-29,,,,
2021-12-30,,,,
2021-12-31,,,,
2022-01-03,0.14497176,0.34755349,0.28718839,0.22028637
2022-01-04,,,,
2022-01-05,,,,
2022-01-06,,,,
2022-01-07,,,,
2022-01-10,,,,
2022-01-11,,,,
2022-01-12,,,,
2022-01-13,,,,
2022-01-14,,,,
2022-01-17,,,,
2022-01-18,,,,
2022-01-19,,,,
2022-01-20,,,,
2022-01-21,,,,
2022-01-24,,,,
2022-01-25,,,,
2022-01-26,,,,
2022-01-27,,,,
2022-01-28,,,,
2022-01-31,,,,
2022-02-01,0.14375681,0.11839222,0.54844779,0.18940318
2022-02-02,,,,
2022-02-03,,,,
2022-02-04,,,,
2022-02-07,,,,
2022-02-08,,,,
2022-02-09,,,,
2022-02-10,,,,
2022-02-11,,,,
2022-02-14,,,,
2022-02-15,,,,
2022-02-16,,,,
2022-02-17,,,,
2022-02-18,,,,
2022-02-21,,,,
2022-02-22,,,,
2022-02-23,,,,
2022-02-24,,,,
2022-02-25,,,,
2022-02-28,,,,
2022-03-01,0.20589934,0.13239158,0.41170908,0.25000000
2022-03-02,,,,
2022-03-03,,,,
2022-03-04,,,,
2022-03-07,,,,
2022-03-08,,,,
2022-03-09,,,,
2022-03-10,,,,
2022-03-11,,,,
2022-03-14,,,,
2022-03-15,,,,
2022-03-16,,,,
2022-03-17,,,,
2022-03-18,,,,
2022-03-21,,,,
2022-03-22,,,,
2022-03-23,,,,
2022-03-24,,,,
2022-03-25,,,,
2022-03-28,,,,
2022-03-29,,,,
2022-03-30,,,,
2022-03-31,,,,
2022-04-01,0.14706652,0.12078500,0.55714843,0.17500005
2022-04-04,,,,
2022-04-05,,,,
2022-04-06,,,,
2022-04-07,,,,
2022-04-08,,,,
2022-04-11,,,,
2022-04-12,,,,
2022-04-13,,,,
2022-04-14,,,,
2022-04-18,,,,
2022-04-19,,,,
2022-04-20,,,,
2022-04-21,,,,
2022-04-22,,,,
2022-04-25,,,,
2022-04-26,,,,
2022-04-27,,,,
2022-04-28,,,,
2022-04-29,,,,
2022-05-02,0.14729212,0.14184019,0.53586767,0.17500002
2022-05-03,,,,
2022-05-04,,,,
2022-05-05,,,,
2022-05-06,,,,
2022-05-09,,,,
2022-05-10,,,,
2022-05-11,,,,
2022-05-12,,,,
2022-05-13,,,,
2022-05-16,,,,
2022-05-17,,,,
2022-05-18,,,,
2022-05-19,,,,
2022-05-20,,,,
2022-05-23,,,,
2022-05-24,,,,
2022-05-25,,,,
2022-05-26,,,,
2022-05-27,,,,
2022-05-30,,,,
2022-05-31,,,,
2022-06-01,0.14676222,0.16147486,0.49047485,0.20128807
2022-06-02,,,,
2022-06-03,,,,
2022-06-06,,,,
2022-06-07,,,,
2022-06-08,,,,
2022-06-09,,,,
2022-06-10,,,,
2022-06-13,,,,
2022-06-14,,,,
2022-06-15,,,,
2022-06-16,,,,
2022-06-17,,,,
2022-06-20,,,,
2022-06-21,,,,
2022-06-22,,,,
2022-06-23,,,,
2022-06-24,,,,
2022-06-27,,,,
2022-06-28,,,,
2022-06-29,,,,
2022-06-30,,,,
2022-07-01,0.26116309,0.19021949,0.37359093,0.17502649
2022-07-04,,,,
2022-07-05,,,,
2022-07-06,,,,
2022-07-07,,,,
2022-07-08,,,,
2022-07-11,,,,
2022-07-12,,,,
2022-07-13,,,,
2022-07-14,,,,
2022-07-15,,,,
2022-07-18,,,,
2022-07-19,,,,
2022-07-20,,,,
2022-07-21,,,,
2022-07-22,,,,
2022-07-25,,,,
2022-07-26,,,,
2022-07-27,,,,
2022-07-28,,,,
2022-07-29,,,,
2022-08-01,0.14471724,0.08980174,0.37930564,0.38617537
2022-08-02,,,,
2022-08-03,,,,
2022-08-04,,,,
2022-08-05,,,,
2022-08-08,,,,
2022-08-09,,,,
2022-08-10,,,,
2022-08-11,,,,
2022-08-12,,,,
2022-08-15,,,,
2022-08-16,,,,
2022-08-17,,,,
2022-08-18,,,,
2022-08-19,,,,
2022-08-22,,,,
2022-08-23,,,,
2022-08-24,,,,
2022-08-25,,,,
2022-08-26,,,,
2022-08-29,,,,
2022-08-30,,,,
2022-08-31,,,,
2022-09-01,0.14429803,0.08898331,0.59171865,0.17500001
2022-09-02,,,,
2022-09-05,,,,
2022-09-06,,,,
2022-09-07,,,,
2022-09-08,,,,
2022-09-09,,,,
2022-09-12,,,,
2022-09-13,,,,
2022-09-14,,,,
2022-09-15,,,,
2022-09-16,,,,
2022-09-19,,,,
2022-09-20,,,,
2022-09-21,,,,
2022-09-22,,,,
2022-09-23,,,,
2022-09-26,,,,
2022-09-27,,,,
2022-09-28,,,,
2022-09-29,,,,
2022-09-30,,,,
2022-10-03,0.44326969,0.08798322,0.29374709,0.17500000
2022-10-04,,,,
2022-10-05,,,,
2022-10-06,,,,
2022-10-07,,,,
2022-10-10,,,,
2022-10-11,,,,
2022-10-12,,,,
2022-10-13,,,,
2022-10-14,,,,
2022-10-17,,,,
2022-10-18,,,,
2022-10-19,,,,
2022-10-20,,,,
2022-10-21,,,,
2022-10-24,,,,
2022-10-25,,,,
2022-10-26,,,,
2022-10-27,,,,
2022-10-28,,,,
2022-10-31,,,,
2022-11-01,0.42188866,0.08732717,0.31578417,0.17500000
2022-11-02,,,,
2022-11-03,,,,
2022-11-04,,,,
2022-11-07,,,,
2022-11-08,,,,
2022-11-09,,,,
2022-11-10,,,,
2022-11-11,,,,
2022-11-14,,,,
2022-11-15,,,,
2022-11-16,,,,
2022-11-17,,,,
2022-11-18,,,,
2022-11-21,,,,
2022-11-22,,,,
2022-11-23,,,,
2022-11-24,,,,
2022-11-25,,,,
2022-11-28,,,,
2022-11-29,,,,
2022-11-30,,,,
2022-12-01,0.36053321,0.16994983,0.29451695,0.17500001
2022-12-02,,,,
2022-12-05,,,,
2022-12-06,,,,
2022-12-07,,,,
2022-12-08,,,,
2022-12-09,,,,
2022-12-12,,,,
2022-12-13,,,,
2022-12-14,,,,
2022-12-15,,,,
2022-12-16,,,,
2022-12-19,,,,
2022-12-20,,,,
2022-12-21,,,,
2022-12-22,,,,
2022-12-23,,,,
2022-12-27,,,,
2022-12-28,,,,
2022-12-29,,,,
2022-12-30,,,,
2023-01-03,0.14299543,0.08681327,0.59519130,0.17500000
2023-01-04,,,,
2023-01-05,,,,
2023-01-06,,,,
2023-01-09,,,,
2023-01-10,,,,
2023-01-11,,,,
2023-01-12,,,,
2023-01-13,,,,
2023-01-16,,,,
2023-01-17,,,,
2023-01-18,,,,
2023-01-19,,,,
2023-01-20,,,,
2023-01-23,,,,
2023-01-24,,,,
2023-01-25,,,,
2023-01-26,,,,
2023-01-27,,,,
2023-01-30,,,,
2023-01-31,,,,
2023-02-01,0.14494772,0.08714247,0.50350645,0.26440336
2023-02-02,,,,
2023-02-03,,,,
2023-02-06,,,,
2023-02-07,,,,
2023-02-08,,,,
2023-02-09,,,,
2023-02-10,,,,
2023-02-13,,,,
2023-02-14,,,,
