Date;SWDA.L;XLK;IAU;BIL
2018-08-01;0,13715515;0,10958557;0,57825928;0,17500000
2018-08-02;;;;
2018-08-03;;;;
2018-08-06;;;;
2018-08-07;;;;
2018-08-08;;;;
2018-08-09;;;;
2018-08-10;;;;
2018-08-13;;;;
2018-08-14;;;;
2018-08-15;;;;
2018-08-16;;;;
2018-08-17;;;;
2018-08-20;;;;
2018-08-21;;;;
2018-08-22;;;;
2018-08-23;;;;
2018-08-24;;;;
2018-08-27;;;;
2018-08-28;;;;
2018-08-29;;;;
2018-08-30;;;;
2018-08-31;;;;
2018-09-03;0,14788844;0,11306941;0,56404215;0,17500000
2018-09-04;;;;
2018-09-05;;;;
2018-09-06;;;;
2018-09-07;;;;
2018-09-10;;;;
2018-09-11;;;;
2018-09-12;;;;
2018-09-13;;;;
2018-09-14;;;;
2018-09-17;;;;
2018-09-18;;;;
2018-09-19;;;;
2018-09-20;;;;
2018-09-21;;;;
2018-09-24;;;;
2018-09-25;;;;
2018-09-26;;;;
2018-09-27;;;;
2018-09-28;;;;
2018-10-01;0,15180294;0,11241339;0,56078367;0,17500000
2018-10-02;;;;
2018-10-03;;;;
2018-10-04;;;;
2018-10-05;;;;
2018-10-08;;;;
2018-10-09;;;;
2018-10-10;;;;
2018-10-11;;;;
2018-10-12;;;;
2018-10-15;;;;
2018-10-16;;;;
2018-10-17;;;;
2018-10-18;;;;
2018-10-19;;;;
2018-10-22;;;;
2018-10-23;;;;
2018-10-24;;;;
2018-10-25;;;;
2018-10-26;;;;
2018-10-29;;;;
2018-10-30;;;;
2018-10-31;;;;
2018-11-01;0,14788702;0,10671334;0,57039963;0,17500001
2018-11-02;;;;
2018-11-05;;;;
2018-11-06;;;;
2018-11-07;;;;
2018-11-08;;;;
2018-11-09;;;;
2018-11-12;;;;
2018-11-13;;;;
2018-11-14;;;;
2018-11-15;;;;
2018-11-16;;;;
2018-11-19;;;;
2018-11-20;;;;
2018-11-21;;;;
2018-11-22;;;;
2018-11-23;;;;
2018-11-26;;;;
2018-11-27;;;;
2018-11-28;;;;
2018-11-29;;;;
2018-11-30;;;;
2018-12-03;0,14891857;0,10181714;0,57426427;0,17500002
2018-12-04;;;;
2018-12-05;;;;
2018-12-06;;;;
2018-12-07;;;;
2018-12-10;;;;
2018-12-11;;;;
2018-12-12;;;;
2018-12-13;;;;
2018-12-14;;;;
2018-12-17;;;;
2018-12-18;;;;
2018-12-19;;;;
2018-12-20;;;;
2018-12-21;;;;
2018-12-24;;;;
2018-12-26;;;;
2018-12-27;;;;
2018-12-28;;;;
2018-12-31;;;;
2019-01-02;0,15125459;0,09796276;0,57578265;0,17500000
2019-01-03;;;;
2019-01-04;;;;
2019-01-07;;;;
2019-01-08;;;;
2019-01-09;;;;
2019-01-10;;;;
2019-01-11;;;;
2019-01-14;;;;
2019-01-15;;;;
2019-01-16;;;;
2019-01-17;;;;
2019-01-18;;;;
2019-01-21;;;;
2019-01-22;;;;
2019-01-23;;;;
2019-01-24;;;;
2019-01-25;;;;
2019-01-28;;;;
2019-01-29;;;;
2019-01-30;;;;
2019-01-31;;;;
2019-02-01;0,15504515;0,09386551;0,57608933;0,17500002
2019-02-04;;;;
2019-02-05;;;;
2019-02-06;;;;
2019-02-07;;;;
2019-02-08;;;;
2019-02-11;;;;
2019-02-12;;;;
2019-02-13;;;;
2019-02-14;;;;
2019-02-15;;;;
2019-02-18;;;;
2019-02-19;;;;
2019-02-20;;;;
2019-02-21;;;;
2019-02-22;;;;
2019-02-25;;;;
2019-02-26;;;;
2019-02-27;;;;
2019-02-28;;;;
2019-03-01;0,15286036;0,09359382;0,57854582;0,17500000
2019-03-04;;;;
2019-03-05;;;;
2019-03-06;;;;
2019-03-07;;;;
2019-03-08;;;;
2019-03-11;;;;
2019-03-12;;;;
2019-03-13;;;;
2019-03-14;;;;
2019-03-15;;;;
2019-03-18;;;;
2019-03-19;;;;
2019-03-20;;;;
2019-03-21;;;;
2019-03-22;;;;
2019-03-25;;;;
2019-03-26;;;;
2019-03-27;;;;
2019-03-28;;;;
2019-03-29;;;;
2019-04-01;0,14969946;0,09257697;0,58272356;0,17500000
2019-04-02;;;;
2019-04-03;;;;
2019-04-04;;;;
2019-04-05;;;;
2019-04-08;;;;
2019-04-09;;;;
2019-04-10;;;;
2019-04-11;;;;
2019-04-12;;;;
2019-04-15;;;;
2019-04-16;;;;
2019-04-17;;;;
2019-04-18;;;;
2019-04-22;;;;
2019-04-23;;;;
2019-04-24;;;;
2019-04-25;;;;
2019-04-26;;;;
2019-04-29;;;;
2019-04-30;;;;
2019-05-01;0,14839929;0,09074998;0,58585072;0,17500000
2019-05-02;;;;
2019-05-03;;;;
2019-05-06;;;;
2019-05-07;;;;
2019-05-08;;;;
2019-05-09;;;;
2019-05-10;;;;
2019-05-13;;;;
2019-05-14;;;;
2019-05-15;;;;
2019-05-16;;;;
2019-05-17;;;;
2019-05-20;;;;
2019-05-21;;;;
2019-05-22;;;;
2019-05-23;;;;
2019-05-24;;;;
2019-05-28;;;;
2019-05-29;;;;
2019-05-30;;;;
2019-05-31;;;;
2019-06-03;0,14552267;0,08848084;0,59099648;0,17500001
2019-06-04;;;;
2019-06-05;;;;
2019-06-06;;;;
2019-06-07;;;;
2019-06-10;;;;
2019-06-11;;;;
2019-06-12;;;;
2019-06-13;;;;
2019-06-14;;;;
2019-06-17;;;;
2019-06-18;;;;
2019-06-19;;;;
2019-06-20;;;;
2019-06-21;;;;
2019-06-24;;;;
2019-06-25;;;;
2019-06-26;;;;
2019-06-27;;;;
2019-06-28;;;;
2019-07-01;0,14317521;0,08888371;0,59294107;0,17500000
2019-07-02;;;;
2019-07-03;;;;
2019-07-04;;;;
2019-07-05;;;;
2019-07-08;;;;
2019-07-09;;;;
2019-07-10;;;;
2019-07-11;;;;
2019-07-12;;;;
2019-07-15;;;;
2019-07-16;;;;
2019-07-17;;;;
2019-07-18;;;;
2019-07-19;;;;
2019-07-22;;;;
2019-07-23;;;;
2019-07-24;;;;
2019-07-25;;;;
2019-07-26;;;;
2019-07-29;;;;
2019-07-30;;;;
2019-07-31;;;;
2019-08-01;0,14431953;0,08868836;0,59199210;0,17500001
2019-08-02;;;;
2019-08-05;;;;
2019-08-06;;;;
2019-08-07;;;;
2019-08-08;;;;
2019-08-09;;;;
2019-08-12;;;;
2019-08-13;;;;
2019-08-14;;;;
2019-08-15;;;;
2019-08-16;;;;
2019-08-19;;;;
2019-08-20;;;;
2019-08-21;;;;
2019-08-22;;;;
2019-08-23;;;;
2019-08-26;;;;
2019-08-27;;;;
2019-08-28;;;;
2019-08-29;;;;
2019-08-30;;;;
2019-09-02;0,24092367;0,08594632;0,49813002;0,17500000
2019-09-03;;;;
2019-09-04;;;;
2019-09-05;;;;
2019-09-06;;;;
2019-09-09;;;;
2019-09-10;;;;
2019-09-11;;;;
2019-09-12;;;;
2019-09-13;;;;
2019-09-16;;;;
2019-09-17;;;;
2019-09-18;;;;
2019-09-19;;;;
2019-09-20;;;;
2019-09-23;;;;
2019-09-24;;;;
2019-09-25;;;;
2019-09-26;;;;
2019-09-27;;;;
2019-09-30;;;;
2019-10-01;0,43972249;0,08606729;0,29921022;0,17500000
2019-10-02;;;;
2019-10-03;;;;
2019-10-04;;;;
2019-10-07;;;;
2019-10-08;;;;
2019-10-09;;;;
2019-10-10;;;;
2019-10-11;;;;
2019-10-14;;;;
2019-10-15;;;;
2019-10-16;;;;
2019-10-17;;;;
2019-10-18;;;;
2019-10-21;;;;
2019-10-22;;;;
2019-10-23;;;;
2019-10-24;;;;
2019-10-25;;;;
2019-10-28;;;;
2019-10-29;;;;
2019-10-30;;;;
2019-10-31;;;;
2019-11-01;0,13389795;0,08423591;0,56512530;0,21674084
2019-11-04;;;;
2019-11-05;;;;
2019-11-06;;;;
2019-11-07;;;;
2019-11-08;;;;
2019-11-11;;;;
2019-11-12;;;;
2019-11-13;;;;
2019-11-14;;;;
2019-11-15;;;;
2019-11-18;;;;
2019-11-19;;;;
2019-11-20;;;;
2019-11-21;;;;
2019-11-22;;;;
2019-11-25;;;;
2019-11-26;;;;
2019-11-27;;;;
2019-11-28;;;;
2019-11-29;;;;
2019-12-02;0,13289335;0,08369196;0,60841469;0,17500001
2019-12-03;;;;
2019-12-04;;;;
2019-12-05;;;;
2019-12-06;;;;
2019-12-09;;;;
2019-12-10;;;;
2019-12-11;;;;
2019-12-12;;;;
2019-12-13;;;;
2019-12-16;;;;
2019-12-17;;;;
2019-12-18;;;;
2019-12-19;;;;
2019-12-20;;;;
2019-12-23;;;;
2019-12-24;;;;
2019-12-26;;;;
2019-12-27;;;;
2019-12-30;;;;
2019-12-31;;;;
2020-01-02;0,13279513;0,08382991;0,60837497;0,17500000
2020-01-03;;;;
2020-01-06;;;;
2020-01-07;;;;
2020-01-08;;;;
2020-01-09;;;;
2020-01-10;;;;
2020-01-13;;;;
2020-01-14;;;;
2020-01-15;;;;
2020-01-16;;;;
2020-01-17;;;;
2020-01-20;;;;
2020-01-21;;;;
2020-01-22;;;;
2020-01-23;;;;
2020-01-24;;;;
2020-01-27;;;;
2020-01-28;;;;
2020-01-29;;;;
2020-01-30;;;;
2020-01-31;;;;
2020-02-03;0,13135948;0,08302350;0,61061702;0,17500000
2020-02-04;;;;
2020-02-05;;;;
2020-02-06;;;;
2020-02-07;;;;
2020-02-10;;;;
2020-02-11;;;;
2020-02-12;;;;
2020-02-13;;;;
2020-02-14;;;;
2020-02-17;;;;
2020-02-18;;;;
2020-02-19;;;;
2020-02-20;;;;
2020-02-21;;;;
2020-02-24;;;;
2020-02-25;;;;
2020-02-26;;;;
2020-02-27;;;;
2020-02-28;;;;
2020-03-02;0,12972675;0,08330271;0,61197054;0,17500000
2020-03-03;;;;
2020-03-04;;;;
2020-03-05;;;;
2020-03-06;;;;
2020-03-09;;;;
2020-03-10;;;;
2020-03-11;;;;
2020-03-12;;;;
2020-03-13;;;;
2020-03-16;;;;
2020-03-17;;;;
2020-03-18;;;;
2020-03-19;;;;
2020-03-20;;;;
2020-03-23;;;;
2020-03-24;;;;
2020-03-25;;;;
2020-03-26;;;;
2020-03-27;;;;
2020-03-30;;;;
2020-03-31;;;;
2020-04-01;0,12480993;0,07658217;0,62360789;0,17500001
2020-04-02;;;;
2020-04-03;;;;
2020-04-06;;;;
2020-04-07;;;;
2020-04-08;;;;
2020-04-09;;;;
2020-04-13;;;;
2020-04-14;;;;
2020-04-15;;;;
2020-04-16;;;;
2020-04-17;;;;
2020-04-20;;;;
2020-04-21;;;;
2020-04-22;;;;
2020-04-23;;;;
2020-04-24;;;;
2020-04-27;;;;
2020-04-28;;;;
2020-04-29;;;;
2020-04-30;;;;
2020-05-01;0,12154165;0,07664994;0,32680933;0,47499907
2020-05-04;;;;
2020-05-05;;;;
2020-05-06;;;;
2020-05-07;;;;
2020-05-08;;;;
2020-05-11;;;;
2020-05-12;;;;
2020-05-13;;;;
2020-05-14;;;;
2020-05-15;;;;
2020-05-18;;;;
2020-05-19;;;;
2020-05-20;;;;
2020-05-21;;;;
2020-05-22;;;;
2020-05-26;;;;
2020-05-27;;;;
2020-05-28;;;;
2020-05-29;;;;
2020-06-01;0,12144447;0,09841474;0,32661735;0,45352344
2020-06-02;;;;
2020-06-03;;;;
2020-06-04;;;;
2020-06-05;;;;
2020-06-08;;;;
2020-06-09;;;;
2020-06-10;;;;
2020-06-11;;;;
2020-06-12;;;;
2020-06-15;;;;
2020-06-16;;;;
2020-06-17;;;;
2020-06-18;;;;
2020-06-19;;;;
2020-06-22;;;;
2020-06-23;;;;
2020-06-24;;;;
2020-06-25;;;;
2020-06-26;;;;
2020-06-29;;;;
2020-06-30;;;;
2020-07-01;0,12097295;0,08469850;0,32770150;0,46662704
2020-07-02;;;;
2020-07-03;;;;
2020-07-06;;;;
2020-07-07;;;;
2020-07-08;;;;
2020-07-09;;;;
2020-07-10;;;;
2020-07-13;;;;
2020-07-14;;;;
2020-07-15;;;;
2020-07-16;;;;
2020-07-17;;;;
2020-07-20;;;;
2020-07-21;;;;
2020-07-22;;;;
2020-07-23;;;;
2020-07-24;;;;
2020-07-27;;;;
2020-07-28;;;;
2020-07-29;;;;
2020-07-30;;;;
2020-07-31;;;;
2020-08-03;0,12088091;0,07638241;0,32773710;0,47499958
2020-08-04;;;;
2020-08-05;;;;
2020-08-06;;;;
2020-08-07;;;;
2020-08-10;;;;
2020-08-11;;;;
2020-08-12;;;;
2020-08-13;;;;
2020-08-14;;;;
2020-08-17;;;;
2020-08-18;;;;
2020-08-19;;;;
2020-08-20;;;;
2020-08-21;;;;
2020-08-24;;;;
2020-08-25;;;;
2020-08-26;;;;
2020-08-27;;;;
2020-08-28;;;;
2020-08-31;;;;
2020-09-01;0,12790833;0,14684297;0,36907418;0,35617452
2020-09-02;;;;
2020-09-03;;;;
2020-09-04;;;;
2020-09-07;;;;
2020-09-08;;;;
2020-09-09;;;;
2020-09-10;;;;
2020-09-11;;;;
2020-09-14;;;;
2020-09-15;;;;
2020-09-16;;;;
2020-09-17;;;;
2020-09-18;;;;
2020-09-21;;;;
2020-09-22;;;;
2020-09-23;;;;
2020-09-24;;;;
2020-09-25;;;;
2020-09-28;;;;
2020-09-29;;;;
2020-09-30;;;;
2020-10-01;0,12980772;0,12253212;0,48582814;0,26183202
2020-10-02;;;;
2020-10-05;;;;
2020-10-06;;;;
2020-10-07;;;;
2020-10-08;;;;
2020-10-09;;;;
2020-10-12;;;;
2020-10-13;;;;
2020-10-14;;;;
2020-10-15;;;;
2020-10-16;;;;
2020-10-19;;;;
2020-10-20;;;;
2020-10-21;;;;
2020-10-22;;;;
2020-10-23;;;;
2020-10-26;;;;
2020-10-27;;;;
2020-10-28;;;;
2020-10-29;;;;
2020-10-30;;;;
2020-11-02;0,13024277;0,17108274;0,34733666;0,35133783
2020-11-03;;;;
2020-11-04;;;;
2020-11-05;;;;
2020-11-06;;;;
2020-11-09;;;;
2020-11-10;;;;
2020-11-11;;;;
2020-11-12;;;;
2020-11-13;;;;
2020-11-16;;;;
2020-11-17;;;;
2020-11-18;;;;
2020-11-19;;;;
2020-11-20;;;;
2020-11-23;;;;
2020-11-24;;;;
2020-11-25;;;;
2020-11-26;;;;
2020-11-27;;;;
2020-11-30;;;;
2020-12-01;0,43420527;0,08314872;0,30764600;0,17500001
2020-12-02;;;;
2020-12-03;;;;
2020-12-04;;;;
2020-12-07;;;;
2020-12-08;;;;
2020-12-09;;;;
2020-12-10;;;;
2020-12-11;;;;
2020-12-14;;;;
2020-12-15;;;;
2020-12-16;;;;
2020-12-17;;;;
2020-12-18;;;;
2020-12-21;;;;
2020-12-22;;;;
2020-12-23;;;;
2020-12-24;;;;
2020-12-28;;;;
2020-12-29;;;;
2020-12-30;;;;
2020-12-31;;;;
2021-01-04;0,13438199;0,08326729;0,37520926;0,40714146
2021-01-05;;;;
2021-01-06;;;;
2021-01-07;;;;
2021-01-08;;;;
2021-01-11;;;;
2021-01-12;;;;
2021-01-13;;;;
2021-01-14;;;;
2021-01-15;;;;
2021-01-18;;;;
2021-01-19;;;;
2021-01-20;;;;
2021-01-21;;;;
2021-01-22;;;;
2021-01-25;;;;
2021-01-26;;;;
2021-01-27;;;;
2021-01-28;;;;
2021-01-29;;;;
2021-02-01;0,13792329;0,08489155;0,30218583;0,47499933
2021-02-02;;;;
2021-02-03;;;;
2021-02-04;;;;
2021-02-05;;;;
2021-02-08;;;;
2021-02-09;;;;
2021-02-10;;;;
2021-02-11;;;;
2021-02-12;;;;
2021-02-15;;;;
2021-02-16;;;;
2021-02-17;;;;
2021-02-18;;;;
2021-02-19;;;;
2021-02-22;;;;
2021-02-23;;;;
2021-02-24;;;;
2021-02-25;;;;
2021-02-26;;;;
2021-03-01;0,26049214;0,13082289;0,40134196;0,20734301
2021-03-02;;;;
2021-03-03;;;;
2021-03-04;;;;
2021-03-05;;;;
2021-03-08;;;;
2021-03-09;;;;
2021-03-10;;;;
2021-03-11;;;;
2021-03-12;;;;
2021-03-15;;;;
2021-03-16;;;;
2021-03-17;;;;
2021-03-18;;;;
2021-03-19;;;;
2021-03-22;;;;
2021-03-23;;;;
2021-03-24;;;;
2021-03-25;;;;
2021-03-26;;;;
2021-03-29;;;;
2021-03-30;;;;
2021-03-31;;;;
2021-04-01;0,14070679;0,22827757;0,38110406;0,24991158
2021-04-05;;;;
2021-04-06;;;;
2021-04-07;;;;
2021-04-08;;;;
2021-04-09;;;;
2021-04-12;;;;
2021-04-13;;;;
2021-04-14;;;;
2021-04-15;;;;
2021-04-16;;;;
2021-04-19;;;;
2021-04-20;;;;
2021-04-21;;;;
2021-04-22;;;;
2021-04-23;;;;
2021-04-26;;;;
2021-04-27;;;;
2021-04-28;;;;
2021-04-29;;;;
2021-04-30;;;;
2021-05-03;0,14061208;0,08600914;0,59837322;0,17500556
2021-05-04;;;;
2021-05-05;;;;
2021-05-06;;;;
2021-05-07;;;;
2021-05-10;;;;
2021-05-11;;;;
2021-05-12;;;;
2021-05-13;;;;
2021-05-14;;;;
2021-05-17;;;;
2021-05-18;;;;
2021-05-19;;;;
2021-05-20;;;;
2021-05-21;;;;
2021-05-24;;;;
2021-05-25;;;;
2021-05-26;;;;
2021-05-27;;;;
2021-05-28;;;;
2021-06-01;0,14030881;0,08605765;0,29863808;0,47499547
2021-06-02;;;;
2021-06-03;;;;
2021-06-04;;;;
2021-06-07;;;;
2021-06-08;;;;
2021-06-09;;;;
2021-06-10;;;;
2021-06-11;;;;
2021-06-14;;;;
2021-06-15;;;;
2021-06-16;;;;
2021-06-17;;;;
2021-06-18;;;;
2021-06-21;;;;
2021-06-22;;;;
2021-06-23;;;;
2021-06-24;;;;
2021-06-25;;;;
2021-06-28;;;;
2021-06-29;;;;
2021-06-30;;;;
2021-07-01;0,14228487;0,08727587;0,37484315;0,39559611
2021-07-02;;;;
2021-07-05;;;;
2021-07-06;;;;
2021-07-07;;;;
2021-07-08;;;;
2021-07-09;;;;
2021-07-12;;;;
2021-07-13;;;;
2021-07-14;;;;
2021-07-15;;;;
2021-07-16;;;;
2021-07-19;;;;
2021-07-20;;;;
2021-07-21;;;;
2021-07-22;;;;
2021-07-23;;;;
2021-07-26;;;;
2021-07-27;;;;
2021-07-28;;;;
2021-07-29;;;;
2021-07-30;;;;
2021-08-02;0,14222641;0,22333634;0,45940689;0,17503035
2021-08-03;;;;
2021-08-04;;;;
2021-08-05;;;;
2021-08-06;;;;
2021-08-09;;;;
2021-08-10;;;;
2021-08-11;;;;
2021-08-12;;;;
2021-08-13;;;;
2021-08-16;;;;
2021-08-17;;;;
2021-08-18;;;;
2021-08-19;;;;
2021-08-20;;;;
2021-08-23;;;;
2021-08-24;;;;
2021-08-25;;;;
2021-08-26;;;;
2021-08-27;;;;
2021-08-30;;;;
2021-08-31;;;;
2021-09-01;0,18336023;0,23386838;0,40777138;0,17500001
2021-09-02;;;;
2021-09-03;;;;
2021-09-06;;;;
2021-09-07;;;;
2021-09-08;;;;
2021-09-09;;;;
2021-09-10;;;;
2021-09-13;;;;
2021-09-14;;;;
2021-09-15;;;;
2021-09-16;;;;
2021-09-17;;;;
2021-09-20;;;;
2021-09-21;;;;
2021-09-22;;;;
2021-09-23;;;;
2021-09-24;;;;
2021-09-27;;;;
2021-09-28;;;;
2021-09-29;;;;
2021-09-30;;;;
2021-10-01;0,14516402;0,08883156;0,29100450;0,47499992
2021-10-04;;;;
2021-10-05;;;;
2021-10-06;;;;
2021-10-07;;;;
2021-10-08;;;;
2021-10-11;;;;
2021-10-12;;;;
2021-10-13;;;;
2021-10-14;;;;
2021-10-15;;;;
2021-10-18;;;;
2021-10-19;;;;
2021-10-20;;;;
2021-10-21;;;;
2021-10-22;;;;
2021-10-25;;;;
2021-10-26;;;;
2021-10-27;;;;
2021-10-28;;;;
2021-10-29;;;;
2021-11-01;0,14382540;0,09015752;0,29101785;0,47499923
2021-11-02;;;;
2021-11-03;;;;
2021-11-04;;;;
2021-11-05;;;;
2021-11-08;;;;
2021-11-09;;;;
2021-11-10;;;;
2021-11-11;;;;
2021-11-12;;;;
2021-11-15;;;;
2021-11-16;;;;
2021-11-17;;;;
2021-11-18;;;;
2021-11-19;;;;
2021-11-22;;;;
2021-11-23;;;;
2021-11-24;;;;
2021-11-25;;;;
2021-11-26;;;;
2021-11-29;;;;
2021-11-30;;;;
2021-12-01;0,14456353;0,17721456;0,46132291;0,21689900
2021-12-02;;;;
2021-12-03;;;;
2021-12-06;;;;
2021-12-07;;;;
2021-12-08;;;;
2021-12-09;;;;
2021-12-10;;;;
2021-12-13;;;;
2021-12-14;;;;
2021-12-15;;;;
2021-12-16;;;;
2021-12-17;;;;
2021-12-20;;;;
2021-12-21;;;;
2021-12-22;;;;
2021-12-23;;;;
2021-12-24;;;;
2021-12-27;;;;
2021-12-28;;;;
2021-12-29;;;;
2021-12-30;;;;
2021-12-31;;;;
2022-01-03;0,14497182;0,35558280;0,28719100;0,21225438
2022-01-04;;;;
2022-01-05;;;;
2022-01-06;;;;
2022-01-07;;;;
2022-01-10;;;;
2022-01-11;;;;
2022-01-12;;;;
2022-01-13;;;;
2022-01-14;;;;
2022-01-17;;;;
2022-01-18;;;;
2022-01-19;;;;
2022-01-20;;;;
2022-01-21;;;;
2022-01-24;;;;
2022-01-25;;;;
2022-01-26;;;;
2022-01-27;;;;
2022-01-28;;;;
2022-01-31;;;;
2022-02-01;0,14375679;0,12847378;0,47032247;0,25744695
2022-02-02;;;;
2022-02-03;;;;
2022-02-04;;;;
2022-02-07;;;;
2022-02-08;;;;
2022-02-09;;;;
2022-02-10;;;;
2022-02-11;;;;
2022-02-14;;;;
2022-02-15;;;;
2022-02-16;;;;
2022-02-17;;;;
2022-02-18;;;;
2022-02-21;;;;
2022-02-22;;;;
2022-02-23;;;;
2022-02-24;;;;
2022-02-25;;;;
2022-02-28;;;;
2022-03-01;0,14412954;0,19544115;0,28819636;0,37223295
2022-03-02;;;;
2022-03-03;;;;
2022-03-04;;;;
2022-03-07;;;;
2022-03-08;;;;
2022-03-09;;;;
2022-03-10;;;;
2022-03-11;;;;
2022-03-14;;;;
2022-03-15;;;;
2022-03-16;;;;
2022-03-17;;;;
2022-03-18;;;;
2022-03-21;;;;
2022-03-22;;;;
2022-03-23;;;;
2022-03-24;;;;
2022-03-25;;;;
2022-03-28;;;;
2022-03-29;;;;
2022-03-30;;;;
2022-03-31;;;;
2022-04-01;0,14706652;0,09310893;0,58482455;0,17500000
2022-04-04;;;;
2022-04-05;;;;
2022-04-06;;;;
2022-04-07;;;;
2022-04-08;;;;
2022-04-11;;;;
2022-04-12;;;;
2022-04-13;;;;
2022-04-14;;;;
2022-04-18;;;;
2022-04-19;;;;
2022-04-20;;;;
2022-04-21;;;;
2022-04-22;;;;
2022-04-25;;;;
2022-04-26;;;;
2022-04-27;;;;
2022-04-28;;;;
2022-04-29;;;;
2022-05-02;0,44729212;0,09229086;0,28541702;0,17500000
2022-05-03;;;;
2022-05-04;;;;
2022-05-05;;;;
2022-05-06;;;;
2022-05-09;;;;
2022-05-10;;;;
2022-05-11;;;;
2022-05-12;;;;
2022-05-13;;;;
2022-05-16;;;;
2022-05-17;;;;
2022-05-18;;;;
2022-05-19;;;;
2022-05-20;;;;
2022-05-23;;;;
2022-05-24;;;;
2022-05-25;;;;
2022-05-26;;;;
2022-05-27;;;;
2022-05-30;;;;
2022-05-31;;;;
2022-06-01;0,14676220;0,19898822;0,47924958;0,17500000
2022-06-02;;;;
2022-06-03;;;;
2022-06-06;;;;
2022-06-07;;;;
2022-06-08;;;;
2022-06-09;;;;
2022-06-10;;;;
2022-06-13;;;;
2022-06-14;;;;
2022-06-15;;;;
2022-06-16;;;;
2022-06-17;;;;
2022-06-20;;;;
2022-06-21;;;;
2022-06-22;;;;
2022-06-23;;;;
2022-06-24;;;;
2022-06-27;;;;
2022-06-28;;;;
2022-06-29;;;;
2022-06-30;;;;
2022-07-01;0,14291020;0,08932993;0,59275986;0,17500000
2022-07-04;;;;
2022-07-05;;;;
2022-07-06;;;;
2022-07-07;;;;
2022-07-08;;;;
2022-07-11;;;;
2022-07-12;;;;
2022-07-13;;;;
2022-07-14;;;;
2022-07-15;;;;
2022-07-18;;;;
2022-07-19;;;;
2022-07-20;;;;
2022-07-21;;;;
2022-07-22;;;;
2022-07-25;;;;
2022-07-26;;;;
2022-07-27;;;;
2022-07-28;;;;
2022-07-29;;;;
2022-08-01;0,14471728;0,08980225;0,29048676;0,47499370
2022-08-02;;;;
2022-08-03;;;;
2022-08-04;;;;
2022-08-05;;;;
2022-08-08;;;;
2022-08-09;;;;
2022-08-10;;;;
2022-08-11;;;;
2022-08-12;;;;
2022-08-15;;;;
2022-08-16;;;;
2022-08-17;;;;
2022-08-18;;;;
2022-08-19;;;;
2022-08-22;;;;
2022-08-23;;;;
2022-08-24;;;;
2022-08-25;;;;
2022-08-26;;;;
2022-08-29;;;;
2022-08-30;;;;
2022-08-31;;;;
2022-09-01;0,14429803;0,08898331;0,59171866;0,17500000
2022-09-02;;;;
2022-09-05;;;;
2022-09-06;;;;
2022-09-07;;;;
2022-09-08;;;;
2022-09-09;;;;
2022-09-12;;;;
2022-09-13;;;;
2022-09-14;;;;
2022-09-15;;;;
2022-09-16;;;;
2022-09-19;;;;
2022-09-20;;;;
2022-09-21;;;;
2022-09-22;;;;
2022-09-23;;;;
2022-09-26;;;;
2022-09-27;;;;
2022-09-28;;;;
2022-09-29;;;;
2022-09-30;;;;
2022-10-03;0,14326971;0,08798324;0,59374458;0,17500247
2022-10-04;;;;
2022-10-05;;;;
2022-10-06;;;;
2022-10-07;;;;
2022-10-10;;;;
2022-10-11;;;;
2022-10-12;;;;
2022-10-13;;;;
2022-10-14;;;;
2022-10-17;;;;
2022-10-18;;;;
2022-10-19;;;;
2022-10-20;;;;
2022-10-21;;;;
2022-10-24;;;;
2022-10-25;;;;
2022-10-26;;;;
2022-10-27;;;;
2022-10-28;;;;
2022-10-31;;;;
2022-11-01;0,22317902;0,08918033;0,45343030;0,23421035
2022-11-02;;;;
2022-11-03;;;;
2022-11-04;;;;
2022-11-07;;;;
2022-11-08;;;;
2022-11-09;;;;
2022-11-10;;;;
2022-11-11;;;;
2022-11-14;;;;
2022-11-15;;;;
2022-11-16;;;;
2022-11-17;;;;
2022-11-18;;;;
2022-11-21;;;;
2022-11-22;;;;
2022-11-23;;;;
2022-11-24;;;;
2022-11-25;;;;
2022-11-28;;;;
2022-11-29;;;;
2022-11-30;;;;
2022-12-01;0,14328563;0,08719742;0,59451695;0,17500000
2022-12-02;;;;
2022-12-05;;;;
2022-12-06;;;;
2022-12-07;;;;
2022-12-08;;;;
2022-12-09;;;;
2022-12-12;;;;
2022-12-13;;;;
2022-12-14;;;;
2022-12-15;;;;
2022-12-16;;;;
2022-12-19;;;;
2022-12-20;;;;
2022-12-21;;;;
2022-12-22;;;;
2022-12-23;;;;
2022-12-27;;;;
2022-12-28;;;;
2022-12-29;;;;
2022-12-30;;;;
2023-01-03;0,14299543;0,08681327;0,59518879;0,17500251
2023-01-04;;;;
2023-01-05;;;;
2023-01-06;;;;
2023-01-09;;;;
2023-01-10;;;;
2023-01-11;;;;
2023-01-12;;;;
2023-01-13;;;;
2023-01-16;;;;
2023-01-17;;;;
2023-01-18;;;;
2023-01-19;;;;
2023-01-20;;;;
2023-01-23;;;;
2023-01-24;;;;
2023-01-25;;;;
2023-01-26;;;;
2023-01-27;;;;
2023-01-30;;;;
2023-01-31;;;;
2023-02-01;0,14494772;0,08714247;0,59290943;0,17500039
2023-02-02;;;;
2023-02-03;;;;
2023-02-06;;;;
2023-02-07;;;;
2023-02-08;;;;
2023-02-09;;;;
2023-02-10;;;;
2023-02-13;;;;
2023-02-14;;;;
